datasheet_id|option_line|choice_index|group_id|action|weapon_name|model_target|count_per_n_models|max_count
000000632|3|2|2|add|void sabre|Corsair Reaver Felarch|0|1
000000633|1|1|1|remove|Corsair firearm|any|0|0
000000633|1|1|1|add|shardcarbine|any|0|0
000000633|1|2|2|remove|Corsair firearm|any|0|0
000000633|1|2|2|add|shuriken catapult|any|0|0
000000633|1|3|3|remove|Corsair firearm|any|0|0
000000633|1|3|3|add|spar-glaive|any|0|0
000000633|2|1|1|remove|Corsair firearm|any|5|1
000000633|2|1|1|add|Aeldari missile launcher|any|5|1
000000633|2|2|2|remove|Corsair firearm|any|5|1
000000633|2|2|2|add|blaster|any|5|1
000000633|2|3|3|remove|Corsair firearm|any|5|1
000000633|2|3|3|add|dark lance|any|5|1
000000633|2|4|4|remove|Corsair firearm|any|5|1
000000633|2|4|4|add|flamer|any|5|1
000000633|2|5|5|remove|Corsair firearm|any|5|1
000000633|2|5|5|add|fusion gun|any|5|1
000000633|2|6|6|remove|Corsair firearm|any|5|1
000000633|2|6|6|add|shredder|any|5|1
000000633|2|7|7|remove|Corsair firearm|any|5|1
000000633|2|7|7|add|shuriken cannon|any|5|1
000000633|2|8|8|remove|Corsair firearm|any|5|1
000000633|2|8|8|add|splinter cannon|any|5|1
000000633|3|1|1|add|dissonance pistol|Corsair Skyreaver Felarch|0|1
000000633|3|2|2|add|void sabre|Corsair Skyreaver Felarch|0|1
000001393|1|0|1|remove|twin shuriken catapult|any|0|1
000001393|1|0|1|add|shuriken cannon|any|0|1
000002531|1|1|1|remove|shuriken pistol|Voidreaver Felarch|0|1
000002531|1|1|1|add|neuro disruptor|Voidreaver Felarch|0|1
000002531|1|2|2|remove|shuriken pistol|Voidreaver Felarch|0|1
000002531|1|2|2|add|shuriken rifle|Voidreaver Felarch|0|1
000002531|2|0|1|add|mistshield|Voidreaver Felarch|0|1
000002531|3|0|1|remove|shuriken pistol|Corsair Voidreaver|0|0
000002531|3|0|1|remove|power sword|Corsair Voidreaver|0|0
000002531|3|0|1|add|shuriken rifle|Corsair Voidreaver|0|0
000002531|4|1|1|remove|power sword|Corsair Voidreaver|5|1
000002531|4|1|1|add|blaster|Corsair Voidreaver|5|1
000002531|4|2|2|remove|power sword|Corsair Voidreaver|5|1
000002531|4|2|2|add|shredder|Corsair Voidreaver|5|1
000002531|5|1|1|remove|shuriken rifle|Corsair Voidreaver|0|1
000002531|5|1|1|add|shuriken cannon|Corsair Voidreaver|0|1
000002531|5|2|2|remove|shuriken rifle|Corsair Voidreaver|0|1
000002531|5|2|2|add|wraithcannon|Corsair Voidreaver|0|1
000002532|1|0|1|remove|shuriken pistol|Corsair Voidscarred|0|0
000002532|1|0|1|remove|power sword|Corsair Voidscarred|0|0
000002532|1|0|1|add|shuriken rifle|Corsair Voidscarred|0|0
000002532|2|1|1|remove|shuriken pistol|Voidscarred Felarch|0|1
000002532|2|1|1|add|neuro disruptor|Voidscarred Felarch|0|1
000002532|2|2|2|remove|shuriken pistol|Voidscarred Felarch|0|1
000002532|2|2|2|add|shuriken rifle|Voidscarred Felarch|0|1
000002532|3|0|1|add|mistshield|Voidscarred Felarch|0|1
000002532|4|1|1|remove|shuriken rifle|Corsair Voidscarred|5|1
000002532|4|1|1|add|blaster|Corsair Voidscarred|5|1
000002532|4|2|2|remove|shuriken rifle|Corsair Voidscarred|5|1
000002532|4|2|2|add|shredder|Corsair Voidscarred|5|1
000002532|5|1|1|remove|shuriken rifle|Corsair Voidscarred|0|1
000002532|5|1|1|add|shuriken cannon|Corsair Voidscarred|0|1
000002532|5|2|2|remove|shuriken rifle|Corsair Voidscarred|0|1
000002532|5|2|2|add|wraithcannon|Corsair Voidscarred|0|1
000002532|6|0|1|remove|shuriken rifle|Corsair Voidscarred|0|1
000002532|6|0|1|add|long rifle|Corsair Voidscarred|0|1
000002532|7|0|1|remove|power sword|Corsair Voidscarred|0|1
000002532|7|0|1|add|fusion pistol|Corsair Voidscarred|0|1
000002532|8|0|1|add|Faolchu|Corsair Voidscarred|0|1
000002534|1|1|1|remove|shuriken pistol|any|0|1
000002534|1|1|1|add|fusion pistol|any|0|1
000002534|1|2|2|remove|shuriken pistol|any|0|1
000002534|1|2|2|add|neuro disruptor|any|0|1
000002534|2|0|1|remove|Troupe Master's blade|any|0|1
000002534|2|0|1|add|Harlequin's special weapon|any|0|1
000002535|1|0|1|remove|shuriken pistol|any|0|1
000002535|1|0|1|add|neuro disruptor|any|0|1
000002536|1|0|1|remove|Harlequin's blade|any|0|0
000002536|1|0|1|add|Harlequin's special weapon|any|0|0
000002536|2|0|1|remove|Harlequin's blade|Lead Player|0|1
000002536|2|0|1|add|power sword|Lead Player|0|1
000002536|3|1|1|remove|shuriken pistol|any|0|2
000002536|3|1|1|add|neuro disruptor|any|0|2
000002536|3|2|2|remove|shuriken pistol|any|0|2
000002536|3|2|2|add|fusion pistol|any|0|2
000002536|4|1|1|remove|shuriken pistol|any|0|4
000002536|4|1|1|add|neuro disruptor|any|0|4
000002536|4|2|2|remove|shuriken pistol|any|0|4
000002536|4|2|2|add|fusion pistol|any|0|4
000002539|1|0|1|remove|shuriken cannon|any|0|0
000002539|1|0|1|add|Skyweaver haywire cannon|any|0|0
000002539|2|0|1|remove|star bolas|any|0|0
000002539|2|0|1|add|zephyrglaive|any|0|0
000002540|1|0|1|remove|Voidweaver haywire cannon|any|0|1
000002540|1|0|1|add|prismatic cannon|any|0|1
000002759|1|1|1|remove|shuriken pistol|any|0|1
000002759|1|1|1|add|death spinner|any|0|1
000002759|1|2|2|remove|shuriken pistol|any|0|1
000002759|1|2|2|add|Dragon fusion gun|any|0|1
000002759|1|3|3|remove|shuriken pistol|any|0|1
000002759|1|3|3|add|Dragon fusion pistol|any|0|1
000002759|1|4|4|remove|shuriken pistol|any|0|1
000002759|1|4|4|add|Reaper launcher|any|0|1
000002759|2|1|1|remove|star glaive|any|0|1
000002759|2|1|1|add|Banshee blade|any|0|1
000002759|2|2|2|remove|star glaive|any|0|1
000002759|2|2|2|add|Scorpion chainsword|any|0|1
000003913|1|0|1|remove|scattershield|any|0|1
000003913|1|0|1|add|heavy wraithcannon|any|0|1
000003913|2|1|1|add|scatter laser|any|0|2
000003913|2|2|2|add|shuriken cannon|any|0|2
000003913|2|3|3|add|starcannon|any|0|2
000003914|1|0|1|remove|splinter pistol|any|0|1
000003914|1|0|1|add|blast pistol|any|0|1
000003915|1|1|1|add|blast pistol|any|0|1
000003915|1|2|2|add|splinter pistol|any|0|1
000003916|1|0|1|remove|close combat weapon|Sybarite|0|1
000003916|1|0|1|add|Sybarite weapon|Sybarite|0|1
000003916|2|0|1|add|phantasm grenade launcher|Sybarite|0|1
000003916|3|1|1|remove|splinter rifle|Sybarite|0|1
000003916|3|1|1|add|blast pistol|Sybarite|0|1
000003916|3|2|2|remove|splinter rifle|Sybarite|0|1
000003916|3|2|2|add|splinter pistol|Sybarite|0|1
000003916|4|0|1|remove|splinter rifle|Kabalite Warrior|0|1
000003916|4|0|1|add|blaster|Kabalite Warrior|0|1
000003916|5|0|1|remove|splinter rifle|Kabalite Warrior|0|1
000003916|5|0|1|add|dark lance|Kabalite Warrior|0|1
000003916|6|0|1|remove|splinter rifle|Kabalite Warrior|0|1
000003916|6|0|1|add|shredder|Kabalite Warrior|0|1
000003916|7|0|1|remove|splinter rifle|Kabalite Warrior|0|1
000003916|7|0|1|add|splinter cannon|Kabalite Warrior|0|1
000003917|1|0|1|remove|splinter pistol|Hekatrix|0|1
000003917|1|0|1|add|blast pistol|Hekatrix|0|1
000003918|1|0|1|remove|klaive|Klaivex|0|1
000003918|1|0|1|add|demiklaives|Klaivex|0|1
000003919|1|0|1|add|agoniser|Arena Champion|0|1
000003919|2|1|1|remove|splinter rifle|any|3|1
000003919|2|1|1|add|blaster|any|3|1
000003919|2|2|2|remove|splinter rifle|any|3|1
000003919|2|2|2|add|heat lance|any|3|1
000003919|3|1|1|add|grav-talon|any|3|1
000003919|3|2|2|add|cluster caltrops|any|3|1
000003920|1|0|1|remove|dark lance|any|0|1
000003920|1|0|1|add|disintegrator cannon|any|0|1
000003921|1|0|1|remove|twin splinter rifle|any|0|1
000003921|1|0|1|add|splinter cannon|any|0|1
000000680|1|1|1|remove|leman russ battle cannon|this model|0|1
000000680|1|1|1|add|demolisher battle cannon|this model|0|1
000000680|1|2|1|remove|leman russ battle cannon|this model|0|1
000000680|1|2|1|add|eradicator nova cannon|this model|0|1
000000680|1|3|1|remove|leman russ battle cannon|this model|0|1
000000680|1|3|1|add|executioner plasma cannon|this model|0|1
000000680|1|4|1|remove|leman russ battle cannon|this model|0|1
000000680|1|4|1|add|exterminator autocannon|this model|0|1
000000680|1|5|1|remove|leman russ battle cannon|this model|0|1
000000680|1|5|1|add|punisher gatling cannon|this model|0|1
000000680|1|6|1|remove|leman russ battle cannon|this model|0|1
000000680|1|6|1|add|vanquisher battle cannon|this model|0|1
000000680|2|1|2|remove|lascannon|this model|0|1
000000680|2|1|2|add|heavy bolter|this model|0|1
000000680|2|2|2|remove|lascannon|this model|0|1
000000680|2|2|2|add|heavy flamer|this model|0|1
000000680|3|1|3|add|heavy bolters|this model|0|1
000000680|3|2|3|add|heavy flamers|this model|0|1
000000680|3|3|3|add|multi-meltas|this model|0|1
000000680|3|4|3|add|plasma cannons|this model|0|1
000000680|4|1|4|add|heavy stubber|this model|0|1
000000680|4|2|4|add|storm bolter|this model|0|1
000000680|5|1|5|add|hunter-killer missile|this model|0|1
000000686|1|1|6|remove|heavy bolter|any model|0|0
000000686|1|1|6|add|autocannon|any model|0|0
000000686|1|2|6|remove|heavy bolter|any model|0|0
000000686|1|2|6|add|lascannon|any model|0|0
000000686|1|3|6|remove|heavy bolter|any model|0|0
000000686|1|3|6|add|missile launcher|any model|0|0
000000686|1|4|6|remove|heavy bolter|any model|0|0
000000686|1|4|6|add|mortar|any model|0|0
000000690|1|1|7|remove|multi-laser|any model|0|0
000000690|1|1|7|add|autocannon|any model|0|0
000000690|1|2|7|remove|multi-laser|any model|0|0
000000690|1|2|7|add|heavy flamer|any model|0|0
000000690|1|3|7|remove|multi-laser|any model|0|0
000000690|1|3|7|add|lascannon|any model|0|0
000000690|1|4|7|remove|multi-laser|any model|0|0
000000690|1|4|7|add|missile launcher|any model|0|0
000000690|1|5|7|remove|multi-laser|any model|0|0
000000690|1|5|7|add|plasma cannon|any model|0|0
000000690|2|1|8|add|sentinel chainsaw|any model|0|0
000000690|3|1|9|add|hunter-killer missile|any model|0|0
000000691|1|1|10|remove|multi-laser|any model|0|0
000000691|1|1|10|add|autocannon|any model|0|0
000000691|1|2|10|remove|multi-laser|any model|0|0
000000691|1|2|10|add|heavy flamer|any model|0|0
000000691|1|3|10|remove|multi-laser|any model|0|0
000000691|1|3|10|add|lascannon|any model|0|0
000000691|1|4|10|remove|multi-laser|any model|0|0
000000691|1|4|10|add|missile launcher|any model|0|0
000000691|1|5|10|remove|multi-laser|any model|0|0
000000691|1|5|10|add|plasma cannon|any model|0|0
000000691|2|1|11|add|sentinel chainsaw|any model|0|0
000000691|3|1|12|add|hunter-killer missile|any model|0|0
000000692|1|1|13|remove|heavy bolter|this model|0|1
000000692|1|1|13|add|heavy flamer|this model|0|1
000000692|2|1|14|remove|multi-laser|this model|0|1
000000692|2|1|14|add|heavy bolter|this model|0|1
000000692|2|2|14|remove|multi-laser|this model|0|1
000000692|2|2|14|add|heavy flamer|this model|0|1
000000692|3|1|15|add|heavy stubber|this model|0|1
000000692|3|2|15|add|storm bolter|this model|0|1
000000692|4|1|16|add|hunter-killer missile|this model|0|1
000000693|1|1|17|add|storm bolter|this model|0|1
000000694|1|1|18|remove|inferno cannon|this model|0|1
000000694|1|1|18|add|chem cannon|this model|0|1
000000694|1|2|18|remove|inferno cannon|this model|0|1
000000694|1|2|18|add|melta cannon|this model|0|1
000000694|2|1|19|remove|heavy flamer|this model|0|1
000000694|2|1|19|add|heavy bolter|this model|0|1
000000694|2|2|19|remove|heavy flamer|this model|0|1
000000694|2|2|19|add|multi-melta|this model|0|1
000000694|3|1|20|add|hunter-killer missile|this model|0|1
000000695|1|1|21|remove|heavy bolter|this model|0|1
000000695|1|1|21|add|heavy flamer|this model|0|1
000000695|2|1|22|add|hunter-killer missile|this model|0|1
000000696|1|1|23|remove|heavy bolter|this model|0|1
000000696|1|1|23|add|heavy flamer|this model|0|1
000000696|2|1|24|add|hunter-killer missile|this model|0|1
000000697|1|1|25|remove|heavy bolter|this model|0|1
000000697|1|1|25|add|heavy flamer|this model|0|1
000000697|2|1|26|add|hunter-killer missile|this model|0|1
000000698|1|1|27|remove|heavy bolter|this model|0|1
000000698|1|1|27|add|heavy flamer|this model|0|1
000000698|2|1|28|add|hunter-killer missile|this model|0|1
000000699|1|1|29|remove|heavy bolter|this model|0|1
000000699|1|1|29|add|heavy flamer|this model|0|1
000000699|2|1|30|add|hunter-killer missile|this model|0|1
000000700|1|1|31|remove|lascannon|this model|0|1
000000700|1|1|31|add|heavy bolter|this model|0|1
000000700|1|2|31|remove|lascannon|this model|0|1
000000700|1|2|31|add|heavy flamer|this model|0|1
000000700|2|1|32|add|heavy bolters|this model|0|1
000000700|2|2|32|add|heavy flamers|this model|0|1
000000700|2|3|32|add|multi-meltas|this model|0|1
000000700|2|4|32|add|plasma cannons|this model|0|1
000000700|3|1|33|add|heavy stubber|this model|0|1
000000700|3|2|33|add|storm bolter|this model|0|1
000000700|4|1|34|add|hunter-killer missile|this model|0|1
000000701|1|1|35|remove|lascannon|this model|0|1
000000701|1|1|35|add|heavy bolter|this model|0|1
000000701|1|2|35|remove|lascannon|this model|0|1
000000701|1|2|35|add|heavy flamer|this model|0|1
000000701|2|1|36|add|heavy bolters|this model|0|1
000000701|2|2|36|add|heavy flamers|this model|0|1
000000701|2|3|36|add|multi-meltas|this model|0|1
000000701|2|4|36|add|plasma cannons|this model|0|1
000000701|3|1|37|add|heavy stubber|this model|0|1
000000701|3|2|37|add|storm bolter|this model|0|1
000000701|4|1|38|add|hunter-killer missile|this model|0|1
000000702|1|1|39|remove|twin heavy flamers|this model|0|1
000000702|1|1|39|add|twin heavy bolters|this model|0|1
000000702|2|1|40|add|lascannons|this model|0|1
000000702|2|1|40|add|twin heavy bolters|this model|0|1
000000702|2|2|40|add|lascannons|this model|0|1
000000702|2|2|40|add|twin heavy flamers|this model|0|1
000000703|1|1|41|remove|twin heavy flamers|this model|0|1
000000703|1|1|41|add|twin heavy bolters|this model|0|1
000000703|2|1|42|add|lascannons|this model|0|1
000000703|2|1|42|add|twin heavy bolters|this model|0|1
000000703|2|2|42|add|lascannons|this model|0|1
000000703|2|2|42|add|twin heavy flamers|this model|0|1
000000704|1|1|43|remove|twin heavy flamers|this model|0|1
000000704|1|1|43|add|twin heavy bolters|this model|0|1
000000704|2|1|44|add|lascannons|this model|0|1
000000704|2|1|44|add|twin heavy bolters|this model|0|1
000000704|2|2|44|add|lascannons|this model|0|1
000000704|2|2|44|add|twin heavy flamers|this model|0|1
000000705|1|1|45|remove|twin heavy flamers|this model|0|1
000000705|1|1|45|add|twin heavy bolters|this model|0|1
000000705|2|1|46|add|lascannons|this model|0|1
000000705|2|1|46|add|twin heavy bolters|this model|0|1
000000705|2|2|46|add|lascannons|this model|0|1
000000705|2|2|46|add|twin heavy flamers|this model|0|1
000000706|1|1|47|remove|twin heavy flamers|this model|0|1
000000706|1|1|47|add|twin heavy bolters|this model|0|1
000000706|2|1|48|add|lascannons|this model|0|1
000000706|2|1|48|add|twin heavy bolters|this model|0|1
000000706|2|2|48|add|lascannons|this model|0|1
000000706|2|2|48|add|twin heavy flamers|this model|0|1
000000707|1|1|49|remove|twin heavy flamers|this model|0|1
000000707|1|1|49|add|twin heavy bolters|this model|0|1
000000707|2|1|50|add|lascannons|this model|0|1
000000707|2|1|50|add|twin heavy bolters|this model|0|1
000000707|2|2|50|add|lascannons|this model|0|1
000000707|2|2|50|add|twin heavy flamers|this model|0|1
000000708|1|1|51|remove|twin heavy flamers|this model|0|1
000000708|1|1|51|add|twin heavy bolters|this model|0|1
000000708|2|1|52|add|lascannons|this model|0|1
000000708|2|1|52|add|twin heavy bolters|this model|0|1
000000708|2|2|52|add|lascannons|this model|0|1
000000708|2|2|52|add|twin heavy flamers|this model|0|1
000000709|1|1|53|remove|twin heavy flamers|this model|0|1
000000709|1|1|53|add|twin heavy bolters|this model|0|1
000000709|2|1|54|add|lascannons|this model|0|1
000000709|2|1|54|add|twin heavy bolters|this model|0|1
000000709|2|2|54|add|lascannons|this model|0|1
000000709|2|2|54|add|twin heavy flamers|this model|0|1
000000716|1|1|55|remove|bolt pistol|this model|0|1
000000716|1|1|55|add|plasma pistol|this model|0|1
000000716|2|1|56|remove|chainsword|this model|0|1
000000716|2|1|56|add|power weapon|this model|0|1
000000719|1|1|57|remove|hot-shot lasgun|tempestus scions|0|0
000000719|1|1|57|add|flamer|tempestus scions|0|0
000000719|1|2|57|remove|hot-shot lasgun|tempestus scions|0|0
000000719|1|2|57|add|grenade launcher|tempestus scions|0|0
000000719|1|3|57|remove|hot-shot lasgun|tempestus scions|0|0
000000719|1|3|57|add|hot-shot volley gun|tempestus scions|0|0
000000719|1|4|57|remove|hot-shot lasgun|tempestus scions|0|0
000000719|1|4|57|add|meltagun|tempestus scions|0|0
000000719|1|5|57|remove|hot-shot lasgun|tempestus scions|0|0
000000719|1|5|57|add|plasma gun|tempestus scions|0|0
000000719|2|1|58|add|regimental standard|model|0|1
000000719|3|1|59|remove|hot-shot lasgun|tempestus scion|0|1
000000719|3|1|59|add|hot-shot laspistol|tempestus scion|0|1
000000719|3|1|59|add|master vox|tempestus scion|0|1
000000719|4|1|60|remove|hot-shot lasgun|tempestus scion|0|1
000000719|4|1|60|add|hot-shot laspistol|tempestus scion|0|1
000000719|4|1|60|add|medi-pack|tempestus scion|0|1
000000719|4|2|60|remove|hot-shot lasgun|tempestus scion|0|1
000000719|4|2|60|add|hot-shot lasgun|tempestus scion|0|1
000000719|4|2|60|add|hot-shot laspistol|tempestus scion|0|1
000000719|4|2|60|add|medi-pack|tempestus scion|0|1
000000719|5|1|61|remove|bolt pistol|tempestor prime|0|1
000000719|5|1|61|add|plasma pistol|tempestor prime|0|1
000000719|5|2|61|remove|bolt pistol|tempestor prime|0|1
000000719|5|2|61|add|command rod|tempestor prime|0|1
000000721|1|1|62|remove|taurox battle cannon|this model|0|1
000000721|1|1|62|add|Taurox gatling cannon|this model|0|1
000000721|1|2|62|remove|taurox battle cannon|this model|0|1
000000721|1|2|62|add|Taurox missile launcher|this model|0|1
000000721|2|1|63|remove|twin taurox hot-shot volley gun|this model|0|1
000000721|2|1|63|add|twin autocannon|this model|0|1
000000721|3|1|64|add|storm bolter|this model|0|1
000000723|1|1|65|remove|grenadier gauntlet|any model|0|0
000000723|1|1|65|add|bullgryn maul|any model|0|0
000000723|2|1|66|remove|slabshield|any model|0|0
000000723|2|1|66|add|brute shield|any model|0|0
000000724|1|1|67|remove|sniper rifle|model|0|1
000000724|1|1|67|add|tankstopper rifle|model|0|1
000000724|2|1|68|add|demolition gear|model|0|1
000000724|3|1|69|add|ratling battlemutt|model|0|1
000000727|1|1|70|remove|multi-laser|this model|0|1
000000727|1|1|70|add|lascannon|this model|0|1
000000727|2|1|71|remove|hellstrike missiles|this model|0|1
000000727|2|1|71|add|multiple rocket pods|this model|0|1
000000727|3|1|72|add|heavy bolters|this model|0|1
000000728|1|1|73|add|hunter-killer missile|this model|0|1
000000728|2|1|74|add|heavy stubber|this model|0|1
000000728|2|2|74|add|storm bolter|this model|0|1
000000729|1|1|75|add|hunter-killer missile|this model|0|1
000000729|2|1|76|add|heavy stubber|this model|0|1
000000729|2|2|76|add|storm bolter|this model|0|1
000000731|1|1|77|add|hunter-killer missile|this model|0|1
000000733|1|1|78|remove|heavy bolter|this model|0|1
000000733|1|1|78|add|heavy flamer|this model|0|1
000000733|2|1|79|add|hunter-killer missile|this model|0|1
000000735|1|1|80|add|hunter-killer missile|this model|0|1
000000735|2|1|81|add|heavy stubber|this model|0|1
000000735|2|2|81|add|storm bolter|this model|0|1
000000736|1|1|82|remove|heavy flamer|this model|0|1
000000736|1|1|82|add|tauros grenade launcher|this model|0|1
000000736|2|1|83|add|hunter-killer missile|this model|0|1
000000737|1|1|84|remove|twin multi-laser|this model|0|1
000000737|1|1|84|add|twin lascannon|this model|0|1
000000737|2|1|85|add|hunter-killer missile|this model|0|1
000000739|1|1|86|remove|heavy bolter|this model|0|1
000000739|1|1|86|add|heavy flamer|this model|0|1
000000739|2|1|87|add|hunter-killer missile|this model|0|1
000000739|3|1|88|add|storm bolter|this model|0|1
000000739|3|2|88|add|heavy stubber|this model|0|1
000000740|1|1|89|add|hunter-killer missile|this model|0|1
000000740|2|1|90|add|heavy stubber|this model|0|1
000000740|2|2|90|add|storm bolter|this model|0|1
000000744|1|1|91|remove|heavy bolter|this model|0|1
000000744|1|1|91|add|heavy flamer|this model|0|1
000000744|2|1|92|add|heavy stubber|this model|0|1
000000744|2|2|92|add|storm bolter|this model|0|1
000000751|1|1|93|remove|heavy bolters|this model|0|1
000000751|1|1|93|add|autocannons|this model|0|1
000000751|1|2|93|remove|heavy bolters|this model|0|1
000000751|1|2|93|add|lascannons|this model|0|1
000000751|2|1|94|add|hunter-killer missile|this model|0|1
000000751|3|1|95|add|heavy stubber|this model|0|1
000000751|3|2|95|add|storm bolter|this model|0|1
000000752|1|1|96|remove|heavy bolters|this model|0|1
000000752|1|1|96|add|autocannons|this model|0|1
000000752|1|2|96|remove|heavy bolters|this model|0|1
000000752|1|2|96|add|lascannons|this model|0|1
000000752|2|1|97|add|hunter-killer missile|this model|0|1
000000752|3|1|98|add|heavy stubber|this model|0|1
000000752|3|2|98|add|storm bolter|this model|0|1
